-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,6,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,50,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
-1,-1,-1,94,95,95,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,12,14,-1,-1,-1,-1,-1
-1,-1,94,120,117,117,118,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,94,96,-1,-1,-1,-1,-1,-1,-1,0,-1
94,95,120,117,117,117,119,96,-1,-1,-1,-1,-1,-1,94,95,95,96,-1,116,118,0,-1,-1,-1,-1,-1,12,14,-1
116,117,117,117,117,117,117,140,-1,-1,-1,-1,-1,-1,116,117,117,118,-1,116,118,34,-1,-1,-1,-1,0,-1,-1,-1
116,117,139,139,117,117,118,0,0,0,0,0,0,0,116,117,117,118,-1,116,118,-1,-1,-1,-1,12,14,-1,-1,-1
116,118,-1,-1,116,117,119,95,95,95,95,95,95,95,120,117,117,118,-1,116,118,-1,-1,-1,0,-1,-1,-1,-1,-1
116,118,-1,-1,138,139,139,139,139,139,139,139,139,139,139,139,139,140,-1,138,140,-1,-1,12,14,-1,0,0,0,0
116,118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,94,95,95,96
116,118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,94,95,95,120,117,117,118
116,119,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,120,117,117,117,117,117,118
138,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,140
